Sample	Gene	SE_Score
TCGA-EW-A1IX-01	ELMO2	0.0080
TCGA-EW-A1IY-01	FCF1	0.0091
TCGA-EW-A1IZ-01	RAN	0.0036
TCGA-EW-A1J1-01	ITGB5	0.0103
TCGA-EW-A1J3-01	FCF1	0.0110
TCGA-EW-A1J5-01	EP300	0.0033
TCGA-EW-A1J6-01	ELMO2	0.0090
TCGA-EW-A1OV-01	ITGB5	0.0047
TCGA-EW-A1OX-01	GGNBP2	0.0098
TCGA-EW-A1OZ-01	ELMO2	0.0075
TCGA-EW-A1P0-01	ITGB5	0.0103
TCGA-EW-A1P1-01	RHOA	0.0084
TCGA-EW-A1P3-01	CFLAR	0.0079
TCGA-EW-A1P4-01	BCAR1	0.0064
TCGA-EW-A1P5-01	ELMO2	0.0059
TCGA-EW-A1P6-01	ELMO2	0.0078
TCGA-EW-A1P7-01	BCAR1	0.0080
TCGA-EW-A1P8-01	BCAR1	0.0083
TCGA-EW-A1PA-01	ELMO2	0.0109
TCGA-EW-A1PB-01	ROCK2	0.0042
TCGA-EW-A1PD-01	CDAN1	0.0062
TCGA-EW-A1PE-01	GGNBP2	0.0080
TCGA-EW-A1PG-01	RHOA	0.0093
TCGA-EW-A1PH-01	BCAR1	0.0083
TCGA-EW-A2FR-01	ELMO2	0.0104
TCGA-EW-A2FS-01	ITGB5	0.0072
TCGA-EW-A2FV-01	CCND1	0.0017
TCGA-EW-A2FW-01	BCAR1	0.0099
TCGA-EW-A423-01	ITGB5	0.0061
TCGA-EW-A6S9-01	BCAR1	0.0103
TCGA-EW-A6SA-01	EP300	0.0066
TCGA-EW-A6SB-01	LSM5	0.0046
TCGA-EW-A6SC-01	ITGB5	0.0110
TCGA-EW-A6SD-01	ITGB5	0.0073
TCGA-EX-A1H5-01	ITGB5	0.0059
TCGA-EX-A1H6-01	ELMO2	0.0048
TCGA-EX-A3L1-01	BCAR1	0.0076
TCGA-EX-A69L-01	ELMO2	0.0089
TCGA-EX-A69M-01	ELMO2	0.0117
TCGA-EX-A8YF-01	ITGB5	0.0084
TCGA-EY-A1GL-01	ITGB5	0.0076
TCGA-EY-A1GO-01	EP300	0.0054
TCGA-EY-A1GP-01	ITGB5	0.0092
TCGA-EY-A1GX-01	CDAN1	0.0057
TCGA-EY-A210-01	ELMO2	0.0086
TCGA-EY-A2ON-01	COG3	0.0035
TCGA-EY-A2OO-01	ITGB5	0.0049
TCGA-EY-A2OP-01	EP300	0.0041
TCGA-EY-A2OQ-01	ITGB5	0.0064
TCGA-EY-A3L3-01	ELMO2	0.0061
TCGA-EY-A3QX-01	FERMT2	0.0043
TCGA-EY-A4KR-01	FERMT2	0.0065
TCGA-EY-A547-01	EP300	0.0047
TCGA-EY-A548-01	EP300	0.0024
TCGA-EY-A549-01	EGFR	0.0023
TCGA-EY-A54A-01	COG3	0.0035
TCGA-EY-A5W2-01	EP300	0.0051
TCGA-EY-A72D-01	ELMO2	0.0061
TCGA-EZ-7264-01	ITGB5	0.0068
TCGA-F1-6177-01	MAX	0.0029
TCGA-F1-6874-01	GPX4	0.0026
TCGA-F1-6875-01	STK11	0.0042
TCGA-F1-A448-01	EP300	0.0048
TCGA-F1-A72C-01	EP300	0.0094
TCGA-F2-6879-01	BCAR1	0.0075
TCGA-F2-7273-01	TIPARP	0.0089
TCGA-F2-A44G-01	EP300	0.0056
TCGA-F2-A44H-01	RHOA	0.0091
TCGA-F2-A7TX-01	ELMO2	0.0082
TCGA-F2-A8YN-01	ITGB5	0.0054
TCGA-F4-6459-01	EP300	0.0048
TCGA-F4-6460-01	CDAN1	0.0070
TCGA-F4-6461-01	CDAN1	0.0088
TCGA-F4-6463-01	ELMO2	0.0070
TCGA-F4-6569-01	EP300	0.0046
TCGA-F4-6570-01	EP300	0.0036
TCGA-F4-6703-01	FXN	0.0030
TCGA-F4-6704-01	ELMO2	0.0050
TCGA-F4-6805-01	STK11	0.0081
TCGA-F4-6806-01	FERMT2	0.0061
TCGA-F4-6807-01	C15orf41	0.0035
TCGA-F4-6808-01	NR2C2AP	0.0078
TCGA-F4-6809-01	EP300	0.0057
TCGA-F4-6854-01	EP300	0.0094
TCGA-F4-6855-01	RRAGC	0.0054
TCGA-F4-6856-01	EXT1	0.0024
TCGA-F5-6464-01	ROCK2	0.0063
TCGA-F5-6465-01	LSM5	0.0047
TCGA-F5-6571-01	CDAN1	0.0073
TCGA-F5-6702-01	ITGB5	0.0043
TCGA-F5-6810-01	MAGOH	0.0034
TCGA-F5-6811-01	CCDC101	0.0070
TCGA-F5-6812-01	ITGB5	0.0071
TCGA-F5-6813-01	CCDC101	0.0081
TCGA-F5-6814-01	SCO2	0.0015
TCGA-F5-6861-01	EP300	0.0036
TCGA-F5-6863-01	CDAN1	0.0078
TCGA-F5-6864-01	EP300	0.0078
TCGA-F6-A8O3-01	GGNBP2	0.0107
TCGA-F6-A8O4-01	ELMO2	0.0077
TCGA-F7-7848-01	EP300	0.0048
TCGA-F7-8298-01	STK11	0.0069
TCGA-F7-8489-01	CDAN1	0.0067
TCGA-F7-A50I-01	EP300	0.0065
TCGA-F7-A50J-01	PLA2G10	0.0034
TCGA-F7-A61S-01	ELMO2	0.0079
TCGA-F7-A61V-01	ELMO2	0.0055
TCGA-F7-A61W-01	ELMO2	0.0055
TCGA-F7-A620-01	ELMO2	0.0064
TCGA-F7-A622-01	ITGB5	0.0056
TCGA-F7-A623-01	EP300	0.0049
TCGA-F7-A624-01	CCND1	0.0017
TCGA-F9-A4JJ-01	ZMYND8	0.0046
TCGA-F9-A7Q0-01	ELMO2	0.0082
TCGA-F9-A7VF-01	BCAR1	0.0062
TCGA-F9-A8NY-01	FERMT2	0.0110
TCGA-F9-A97G-01	ITGB5	0.0071
TCGA-FA-8693-01	EP300	0.0043
TCGA-FA-A4BB-01	TBC1D3C	0.0037
TCGA-FA-A4XK-01	CCDC101	0.0052
TCGA-FA-A6HN-01	ROCK2	0.0071
TCGA-FA-A6HO-01	ITGB5	0.0070
TCGA-FA-A7DS-01	LDB1	0.0046
TCGA-FA-A7Q1-01	EP300	0.0064
TCGA-FA-A82F-01	GPX4	0.0058
TCGA-FA-A86F-01	ITGB5	0.0040
TCGA-FB-A4P5-01	ITGB5	0.0086
TCGA-FB-A545-01	ELMO2	0.0077
TCGA-FB-A5VM-01	ITGB5	0.0083
TCGA-FB-A78T-01	GGNBP2	0.0057
TCGA-FB-A7DR-01	ELMO2	0.0100
TCGA-FB-AAPP-01	FERMT2	0.0059
TCGA-FB-AAPQ-01	CDAN1	0.0059
TCGA-FB-AAPS-01	BCAR1	0.0088
TCGA-FB-AAPU-01	GPX4	0.0066
TCGA-FB-AAPY-01	STK11	0.0106
TCGA-FB-AAPZ-01	BCAR1	0.0098
TCGA-FB-AAQ0-01	BCAR1	0.0085
TCGA-FB-AAQ1-01	ITGB5	0.0066
TCGA-FB-AAQ2-01	STK11	0.0091
TCGA-FB-AAQ3-01	ITGB5	0.0055
TCGA-FB-AAQ6-01	ELMO2	0.0075
TCGA-FC-7708-01	ITGB5	0.0066
TCGA-FC-7961-01	ITGB5	0.0080
TCGA-FC-A4JI-01	ELMO2	0.0076
TCGA-FC-A5OB-01	ITGB5	0.0078
TCGA-FC-A6HD-01	ITGB5	0.0125
TCGA-FC-A8O0-01	TIPARP	0.0088
TCGA-FD-A3B3-01	EP300	0.0086
TCGA-FD-A3B4-01	ITGB5	0.0055
TCGA-FD-A3B5-01	FERMT2	0.0063
TCGA-FD-A3B6-01	EP300	0.0039
TCGA-FD-A3B7-01	FERMT2	0.0056
TCGA-FD-A3B8-01	MAGOH	0.0084
TCGA-FD-A3N5-01	EP300	0.0075
TCGA-FD-A3N6-01	ELMO2	0.0055
TCGA-FD-A3NA-01	CFLAR	0.0033
TCGA-FD-A3SJ-01	FERMT2	0.0044
TCGA-FD-A3SL-01	EP300	0.0100
TCGA-FD-A3SM-01	EP300	0.0041
TCGA-FD-A3SN-01	MDM2	0.0039
TCGA-FD-A3SO-01	GPX4	0.0050
TCGA-FD-A3SP-01	MAGOH	0.0044
TCGA-FD-A3SQ-01	CDAN1	0.0079
TCGA-FD-A3SR-01	EP300	0.0051
TCGA-FD-A3SS-01	HIST1H4I	0.0024
TCGA-FD-A43N-01	EP300	0.0064
TCGA-FD-A43P-01	EP300	0.0046
TCGA-FD-A43U-01	ITGB5	0.0040
TCGA-FD-A43X-01	EP300	0.0077
TCGA-FD-A43Y-01	LDB1	0.0042
TCGA-FD-A5BR-01	EP300	0.0053
TCGA-FD-A5BS-01	MAGOH	0.0075
TCGA-FD-A5BT-01	EP300	0.0052
TCGA-FD-A5BU-01	EP300	0.0047
TCGA-FD-A5BV-01	TXNRD1	0.0046
TCGA-FD-A5BX-01	EP300	0.0067
TCGA-FD-A5BY-01	ITGB5	0.0078
TCGA-FD-A5BZ-01	CCDC101	0.0049
TCGA-FD-A5C0-01	SUPT7L	0.0066
TCGA-FD-A5C1-01	FERMT2	0.0073
TCGA-FD-A62N-01	CDAN1	0.0093
TCGA-FD-A62O-01	TBC1D3C	0.0027
TCGA-FD-A62P-01	UBC	0.0027
TCGA-FD-A62S-01	ELMO2	0.0057
TCGA-FD-A6TA-01	HIST1H4I	0.0025
TCGA-FD-A6TB-01	EP300	0.0074
TCGA-FD-A6TC-01	EP300	0.0068
TCGA-FD-A6TD-01	ELMO2	0.0082
TCGA-FD-A6TE-01	GLRX3	0.0040
TCGA-FD-A6TF-01	ZMYND8	0.0046
TCGA-FD-A6TG-01	EP300	0.0060
TCGA-FD-A6TH-01	LSM5	0.0036
TCGA-FD-A6TI-01	ELMO2	0.0069
TCGA-FD-A6TK-01	LSM5	0.0035
TCGA-FE-A22Z-01	BCAR1	0.0079
TCGA-FE-A230-01	BCAR1	0.0110
TCGA-FE-A231-01	BCAR1	0.0113
TCGA-FE-A232-01	ELMO2	0.0103
TCGA-FE-A233-01	TIPARP	0.0116
TCGA-FE-A234-01	GGNBP2	0.0122
TCGA-FE-A235-01	BCAR1	0.0080
TCGA-FE-A236-01	BCAR1	0.0099
TCGA-FE-A237-01	BCAR1	0.0112
TCGA-FE-A23A-01	ELMO2	0.0107
TCGA-FE-A3PA-01	RHOA	0.0092
TCGA-FE-A3PB-01	BCAR1	0.0113
TCGA-FE-A3PC-01	ELMO2	0.0119
TCGA-FE-A3PD-01	MAGOH	0.0074
TCGA-FF-8041-01	EP300	0.0053
TCGA-FF-8042-01	GPX4	0.0060
TCGA-FF-8043-01	ITGB5	0.0076
TCGA-FF-8046-01	ITGB5	0.0069
TCGA-FF-8047-01	NFE2L2	0.0054
TCGA-FF-8061-01	ELMO2	0.0031
TCGA-FF-A7CQ-01	GPX4	0.0046
TCGA-FF-A7CR-01	EP300	0.0073
TCGA-FF-A7CW-01	EP300	0.0075
TCGA-FF-A7CX-01	ITGB5	0.0057
TCGA-FG-5962-01	ELMO2	0.0069
TCGA-FG-5963-01	ELMO2	0.0086
TCGA-FG-5964-01	ITGB5	0.0104
TCGA-FG-5965-01	BCAR1	0.0076
TCGA-FG-6688-01	ITGB5	0.0069
TCGA-FG-6689-01	ELMO2	0.0083
TCGA-FG-6690-01	BCAR1	0.0094
TCGA-FG-6691-01	GGNBP2	0.0070
TCGA-FG-6692-01	CBFB	0.0073
TCGA-FG-7634-01	ELMO2	0.0094
TCGA-FG-7636-01	CDAN1	0.0089
TCGA-FG-7638-01	GGNBP2	0.0072
TCGA-FG-7641-01	ITGB5	0.0077
TCGA-FG-7643-01	ITGB5	0.0066
TCGA-FG-8181-01	ELMO2	0.0117
TCGA-FG-8182-01	ELMO2	0.0068
TCGA-FG-8185-01	BCAR1	0.0087
TCGA-FG-8186-01	ELMO2	0.0072
TCGA-FG-8187-01	ELMO2	0.0093
TCGA-FG-8188-01	BCAR1	0.0085
TCGA-FG-8189-01	RHOA	0.0096
TCGA-FG-8191-01	ELMO2	0.0089
TCGA-FG-A4MT-01	BCAR1	0.0114
TCGA-FG-A4MU-01	ITGB5	0.0056
TCGA-FG-A4MW-01	ITGB5	0.0069
TCGA-FG-A4MX-01	CCND3	0.0075
TCGA-FG-A4MY-01	BCAR1	0.0082
TCGA-FG-A60J-01	ELMO2	0.0061
TCGA-FG-A60K-01	ELMO2	0.0092
TCGA-FG-A60L-01	ELMO2	0.0089
TCGA-FG-A6IZ-01	ITGB5	0.0047
TCGA-FG-A6J1-01	ZRANB2	0.0055
TCGA-FG-A6J3-01	ITGB5	0.0047
TCGA-FG-A70Y-01	FCF1	0.0084
TCGA-FG-A70Z-01	ITGB5	0.0070
TCGA-FG-A710-01	CFLAR	0.0058
TCGA-FG-A711-01	CDAN1	0.0091
TCGA-FG-A713-01	ITGB5	0.0074
TCGA-FG-A87N-01	ITGB5	0.0091
TCGA-FG-A87Q-01	ITGB5	0.0054
TCGA-FI-A2EY-01	EP300	0.0053
TCGA-FI-A3PV-01	ITGB5	0.0079
TCGA-FI-A3PX-01	ELMO2	0.0079
TCGA-FJ-A3Z7-01	MDM2	0.0036
TCGA-FJ-A3Z9-01	ELMO2	0.0039
TCGA-FJ-A3ZE-01	EP300	0.0062
TCGA-FJ-A3ZF-01	EP300	0.0112
TCGA-FJ-A871-01	ITGB5	0.0081
TCGA-FK-A3S3-01	TIPARP	0.0093
TCGA-FK-A3SB-01	BCAR1	0.0101
TCGA-FK-A3SD-01	ITGB5	0.0102
TCGA-FK-A3SE-01	TIPARP	0.0089
TCGA-FK-A3SG-01	ELMO2	0.0105
TCGA-FK-A3SH-01	TIPARP	0.0098
TCGA-FK-A4UB-01	ITGB5	0.0090
TCGA-FN-7833-01	ELMO2	0.0106
TCGA-FP-7735-01	CFLAR	0.0062
TCGA-FP-7829-01	SEPSECS	0.0064
TCGA-FP-7916-01	CDAN1	0.0061
TCGA-FP-7998-01	ITGB5	0.0075
TCGA-FP-8099-01	EP300	0.0062
TCGA-FP-8210-01	GGNBP2	0.0107
TCGA-FP-8211-01	ITGB5	0.0061
TCGA-FP-8631-01	CDAN1	0.0071
TCGA-FP-A4BF-01	ITGB5	0.0069
TCGA-FP-A8CX-01	EP300	0.0109
TCGA-FP-A9TM-01	EP300	0.0054
TCGA-FR-A2OS-01	BCAR1	0.0091
TCGA-FR-A3R1-01	EP300	0.0063
TCGA-FR-A3YN-06	KEAP1	0.0027
TCGA-FR-A3YO-06	ROCK2	0.0024
TCGA-FR-A44A-06	GPX4	0.0042
TCGA-FR-A69P-06	NF2	0.0039
TCGA-FR-A726-01	PPCDC	0.0025
TCGA-FR-A728-01	EP300	0.0046
TCGA-FR-A729-06	ROCK2	0.0031
TCGA-FR-A7U8-06	ITGB5	0.0077
TCGA-FR-A7U9-06	EIF3C	0.0020
TCGA-FR-A7UA-06	CDAN1	0.0044
TCGA-FR-A8YC-06	PPM1D	0.0025
TCGA-FR-A8YD-06	FCF1	0.0044
TCGA-FR-A8YE-06	TXNRD1	0.0049
TCGA-FS-A1YW-06	GPX4	0.0038
TCGA-FS-A1YX-06	BCAR1	0.0102
TCGA-FS-A1YY-06	TADA1	0.0030
TCGA-FS-A1Z0-06	TADA1	0.0066
TCGA-FS-A1Z3-06	CCND1	0.0036
TCGA-FS-A1Z4-06	BCAR1	0.0078
TCGA-FS-A1Z7-06	EP300	0.0109
TCGA-FS-A1ZA-06	MDM2	0.0032
TCGA-FS-A1ZB-06	TXNRD1	0.0064
TCGA-FS-A1ZC-06	TAMM41	0.0027
TCGA-FS-A1ZD-06	TADA2B	0.0043
TCGA-FS-A1ZE-06	CCND3	0.0053
TCGA-FS-A1ZF-06	EP300	0.0075
TCGA-FS-A1ZG-06	ELMO2	0.0095
TCGA-FS-A1ZH-06	BCAR1	0.0107
TCGA-FS-A1ZJ-06	FERMT2	0.0078
TCGA-FS-A1ZK-06	MITF	0.0026
TCGA-FS-A1ZM-06	GPX4	0.0047
TCGA-FS-A1ZN-01	EP300	0.0052
TCGA-FS-A1ZP-06	EEFSEC	0.0025
TCGA-FS-A1ZQ-06	SPATA5L1	0.0039
TCGA-FS-A1ZR-06	NXT1	0.0033
TCGA-FS-A1ZS-06	EP300	0.0034
TCGA-FS-A1ZT-06	CHMP4B	0.0038
TCGA-FS-A1ZU-06	BCAR1	0.0066
TCGA-FS-A1ZW-06	SEPSECS	0.0035
TCGA-FS-A1ZY-06	GGNBP2	0.0067
TCGA-FS-A1ZZ-06	FXN	0.0030
TCGA-FS-A4F0-06	BCL6	0.0033
TCGA-FS-A4F4-06	ITGB5	0.0092
TCGA-FS-A4F5-06	TXNRD1	0.0038
TCGA-FS-A4F8-06	NR2C2AP	0.0053
TCGA-FS-A4F9-06	PDCD10	0.0031
TCGA-FS-A4FB-06	NR2C2AP	0.0042
TCGA-FS-A4FC-06	CCND1	0.0030
TCGA-FS-A4FD-06	NR2C2AP	0.0041
TCGA-FT-A3EE-01	FERMT2	0.0041
TCGA-FT-A61P-01	MAGOH	0.0057
TCGA-FU-A23K-01	ITGB5	0.0052
TCGA-FU-A23L-01	EP300	0.0046
TCGA-FU-A2QG-01	COG3	0.0049
TCGA-FU-A3EO-01	COG3	0.0056
TCGA-FU-A3HY-01	EP300	0.0106
TCGA-FU-A3HZ-01	NDNL2	0.0018
TCGA-FU-A3NI-01	MED24	0.0040
TCGA-FU-A3TQ-01	FERMT2	0.0070
TCGA-FU-A3TX-01	MAGOH	0.0044
TCGA-FU-A3WB-01	GGNBP2	0.0059
TCGA-FU-A3YQ-01	CCND3	0.0055
TCGA-FU-A40J-01	EP300	0.0072
TCGA-FU-A5XV-01	ITGB5	0.0040
TCGA-FU-A770-01	ELMO2	0.0077
TCGA-FV-A23B-01	EP300	0.0051
TCGA-FV-A2QQ-01	CDAN1	0.0078
TCGA-FV-A2QR-01	CDAN1	0.0047
TCGA-FV-A3I0-01	ITGB5	0.0052
TCGA-FV-A3I1-01	ITGB5	0.0061
TCGA-FV-A3R2-01	LSM5	0.0043
TCGA-FV-A3R3-01	ITGB5	0.0108
TCGA-FV-A495-01	CBFB	0.0064
TCGA-FV-A496-01	CCDC101	0.0044
TCGA-FV-A4ZP-01	EP300	0.0075
TCGA-FV-A4ZQ-01	FERMT2	0.0048
TCGA-FW-A3I3-06	ELMO2	0.0092
TCGA-FW-A3R5-06	NDUFV2	0.0012
TCGA-FW-A3TU-06	ROCK2	0.0047
TCGA-FW-A3TV-06	EP300	0.0063
TCGA-FW-A5DX-01	TADA1	0.0053
TCGA-FW-A5DY-06	TADA1	0.0040
TCGA-FX-A2QS-01	ITGB5	0.0079
TCGA-FX-A3NJ-01	TIPARP	0.0089
TCGA-FX-A3NK-01	ITGB5	0.0098
TCGA-FX-A3RE-01	CDAN1	0.0054
TCGA-FX-A3TO-01	BCAR1	0.0054
TCGA-FX-A48G-01	TIPARP	0.0080
TCGA-FX-A76Y-01	GGNBP2	0.0083
TCGA-FX-A8OO-01	ELMO2	0.0088
TCGA-FY-A2QD-01	UFM1	0.0090
TCGA-FY-A3BL-01	BCAR1	0.0109
TCGA-FY-A3I4-01	TIPARP	0.0098
TCGA-FY-A3I5-01	TIPARP	0.0093
TCGA-FY-A3NM-01	ELMO2	0.0091
TCGA-FY-A3NN-01	BCAR1	0.0102
TCGA-FY-A3ON-01	BCAR1	0.0108
TCGA-FY-A3R6-01	RHOA	0.0091
TCGA-FY-A3R7-01	TIPARP	0.0095
TCGA-FY-A3R8-01	BCAR1	0.0089
TCGA-FY-A3R9-01	BCAR1	0.0105
TCGA-FY-A3RA-01	BCAR1	0.0102
TCGA-FY-A3TY-01	BCAR1	0.0102
TCGA-FY-A3W9-01	ELMO2	0.0116
TCGA-FY-A3WA-01	UFM1	0.0092
TCGA-FY-A3YR-01	BCAR1	0.0116
TCGA-FY-A40K-01	BCAR1	0.0110
TCGA-FY-A40L-01	UFM1	0.0088
TCGA-FY-A40M-01	ITGB5	0.0102
TCGA-FY-A40N-01	RHOA	0.0090
TCGA-FY-A4B3-01	ELMO2	0.0099
TCGA-FY-A4B4-01	GGNBP2	0.0100
TCGA-FY-A76V-01	TIPARP	0.0094
TCGA-G2-A2EF-01	EP300	0.0078
TCGA-G2-A2EJ-01	EP300	0.0066
TCGA-G2-A2EK-01	ITGB5	0.0047
TCGA-G2-A2EL-01	LSM5	0.0041
TCGA-G2-A2EO-01	EP300	0.0035
TCGA-G2-A2ES-01	EP300	0.0075
TCGA-G2-A3IB-01	TADA1	0.0059
TCGA-G2-A3IE-01	EP300	0.0075
TCGA-G2-A3VY-01	EP300	0.0030
TCGA-G2-AA3B-01	EP300	0.0044
TCGA-G2-AA3C-01	EP300	0.0085
TCGA-G2-AA3D-01	EP300	0.0057
TCGA-G2-AA3F-01	EP300	0.0033
TCGA-G3-A25S-01	EP300	0.0065
TCGA-G3-A25T-01	MAGOH	0.0061
TCGA-G3-A25U-01	ITGB5	0.0058
TCGA-G3-A25V-01	EP300	0.0083
TCGA-G3-A25Y-01	ELMO2	0.0060
TCGA-G3-A25Z-01	SUPT7L	0.0057
TCGA-G3-A3CH-01	ITGB5	0.0080
TCGA-G3-A3CI-01	ITGB5	0.0089
TCGA-G3-A3CK-01	ELMO2	0.0035
TCGA-G3-A5SI-01	BCAR1	0.0076
TCGA-G3-A5SJ-01	CDAN1	0.0073
TCGA-G3-A5SL-01	EP300	0.0050
TCGA-G3-A5SM-01	TXNRD1	0.0057
TCGA-G3-A6UC-01	FERMT2	0.0043
TCGA-G3-A7M5-01	EP300	0.0049
TCGA-G3-A7M6-01	ELMO2	0.0044
TCGA-G3-A7M7-01	MAU2	0.0052
TCGA-G3-A7M8-01	ITGB5	0.0091
TCGA-G3-A7M9-01	EP300	0.0061
TCGA-G3-AAUZ-01	ELMO2	0.0051
TCGA-G3-AAV0-01	EP300	0.0051
TCGA-G3-AAV1-01	FERMT2	0.0107
TCGA-G3-AAV2-01	MAGOH	0.0048
TCGA-G3-AAV3-01	MAGOH	0.0061
TCGA-G3-AAV4-01	FERMT2	0.0053
TCGA-G3-AAV5-01	ITGB5	0.0054
TCGA-G3-AAV6-01	ITGB5	0.0060
TCGA-G3-AAV7-01	EP300	0.0057
TCGA-G4-6293-01	FERMT2	0.0056
TCGA-G4-6294-01	EP300	0.0045
TCGA-G4-6295-01	CDAN1	0.0056
TCGA-G4-6297-01	EP300	0.0058
TCGA-G4-6298-01	MAGOH	0.0039
TCGA-G4-6299-01	EP300	0.0067
TCGA-G4-6302-01	PIK3CA	0.0030
TCGA-G4-6303-01	EP300	0.0087
TCGA-G4-6304-01	RAN	0.0021
TCGA-G4-6306-01	BMPR1A	0.0048
TCGA-G4-6307-01	ITGB5	0.0054
TCGA-G4-6309-01	UBC	0.0039
TCGA-G4-6311-01	FERMT2	0.0049
TCGA-G4-6315-01	CDAN1	0.0052
TCGA-G4-6317-01	ELMO2	0.0057
TCGA-G4-6320-01	GPX4	0.0038
TCGA-G4-6321-01	JUN	0.0043
TCGA-G4-6322-01	EP300	0.0055
TCGA-G4-6586-01	BCL2L1	0.0019
TCGA-G4-6588-01	MED1	0.0021
TCGA-G4-6626-01	FERMT2	0.0058
TCGA-G4-6627-01	MAGOH	0.0055
TCGA-G4-6628-01	GLRX3	0.0018
TCGA-G5-6641-01	CDAN1	0.0055
TCGA-G6-A5PC-01	MAGOH	0.0072
TCGA-G6-A8L6-01	COG3	0.0040
TCGA-G6-A8L7-01	MAGOH	0.0049
TCGA-G6-A8L8-01	ITGB5	0.0060
TCGA-G7-6789-01	BCAR1	0.0092
TCGA-G7-6790-01	EP300	0.0075
TCGA-G7-6792-01	ITGB5	0.0090
TCGA-G7-6793-01	YPEL5	0.0065
TCGA-G7-6795-01	COG3	0.0062
TCGA-G7-6796-01	FERMT2	0.0074
TCGA-G7-6797-01	ITGB5	0.0085
TCGA-G7-7501-01	ELMO2	0.0054
TCGA-G7-7502-01	ITGB5	0.0091
TCGA-G7-A4TM-01	COG3	0.0068
TCGA-G7-A8LB-01	FERMT2	0.0041
TCGA-G7-A8LC-01	ITGB5	0.0109
TCGA-G7-A8LD-01	ITGB5	0.0075
TCGA-G7-A8LE-01	ELMO2	0.0083
TCGA-G9-6329-01	ITGB5	0.0069
TCGA-G9-6332-01	ITGB5	0.0114
TCGA-G9-6333-01	MAGOH	0.0058
TCGA-G9-6336-01	ITGB5	0.0110
TCGA-G9-6338-01	ELMO2	0.0081
TCGA-G9-6339-01	BCAR1	0.0065
TCGA-G9-6342-01	ITGB5	0.0091
TCGA-G9-6343-01	ELMO2	0.0082
TCGA-G9-6347-01	BCAR1	0.0105
TCGA-G9-6348-01	ITGB5	0.0074
TCGA-G9-6351-01	GGNBP2	0.0109
TCGA-G9-6353-01	TIPARP	0.0092
TCGA-G9-6354-01	BCAR1	0.0091
TCGA-G9-6356-01	TIPARP	0.0098
TCGA-G9-6361-01	ITGB5	0.0083
TCGA-G9-6362-01	ITGB5	0.0092
TCGA-G9-6363-01	FERMT2	0.0080
TCGA-G9-6364-01	GGNBP2	0.0076
TCGA-G9-6365-01	BCAR1	0.0067
TCGA-G9-6366-01	ELMO2	0.0091
TCGA-G9-6367-01	UFM1	0.0088
TCGA-G9-6369-01	COG3	0.0063
TCGA-G9-6371-01	FCF1	0.0072
TCGA-G9-6373-01	ITGB5	0.0077
TCGA-G9-6377-01	ITGB5	0.0091
TCGA-G9-6378-01	ELMO2	0.0077
TCGA-G9-6379-01	ITGB5	0.0066
TCGA-G9-6384-01	ITGB5	0.0063
TCGA-G9-6385-01	ITGB5	0.0082
TCGA-G9-6494-01	RHOA	0.0058
TCGA-G9-6496-01	ITGB5	0.0064
TCGA-G9-6498-01	ITGB5	0.0106
TCGA-G9-6499-01	ITGB5	0.0100
TCGA-G9-7509-01	ITGB5	0.0090
TCGA-G9-7510-01	ELMO2	0.0072
TCGA-G9-7519-01	ITGB5	0.0084
TCGA-G9-7521-01	ELMO2	0.0102
TCGA-G9-7522-01	TIPARP	0.0099
TCGA-G9-7523-01	RHOA	0.0090
TCGA-G9-7525-01	ITGB5	0.0086
TCGA-G9-A9S0-01	ITGB5	0.0092
TCGA-G9-A9S7-01	ITGB5	0.0093
TCGA-GC-A3BM-01	EP300	0.0053
TCGA-GC-A3I6-01	GLRX3	0.0029
TCGA-GC-A3OO-01	NIPBL	0.0064
TCGA-GC-A3RB-01	ZMYND8	0.0066
TCGA-GC-A3RC-01	EP300	0.0063
TCGA-GC-A3RD-01	EP300	0.0054
TCGA-GC-A3WC-01	LDB1	0.0036
TCGA-GC-A3YS-01	EP300	0.0100
TCGA-GC-A4ZW-01	EP300	0.0052
TCGA-GC-A6I1-01	EP300	0.0059
TCGA-GC-A6I3-01	EP300	0.0038
TCGA-GD-A2C5-01	LSM5	0.0036
TCGA-GD-A3OP-01	EP300	0.0065
TCGA-GD-A3OQ-01	CDAN1	0.0051
TCGA-GD-A3OS-01	ELMO2	0.0058
TCGA-GD-A6C6-01	EP300	0.0069
TCGA-GD-A76B-01	PDCD6IP	0.0061
TCGA-GE-A2C6-01	BCAR1	0.0104
TCGA-GF-A2C7-01	GGNBP2	0.0072
TCGA-GF-A3OT-06	CCND1	0.0050
TCGA-GF-A4EO-06	EP300	0.0100
TCGA-GF-A6C8-06	DOLK	0.0028
TCGA-GF-A6C9-06	PSTK	0.0023
TCGA-GF-A769-01	CDAN1	0.0080
TCGA-GH-A9DA-01	MAGOH	0.0067
TCGA-GI-A2C8-01	EP300	0.0077
TCGA-GJ-A3OU-01	ELMO2	0.0078
TCGA-GJ-A6C0-01	CBFB	0.0052
TCGA-GJ-A9DB-01	ITGB5	0.0061
TCGA-GK-A6C7-01	EP300	0.0062
TCGA-GL-6846-01	ELMO2	0.0066
TCGA-GL-7773-01	PDCD6IP	0.0064
TCGA-GL-7966-01	ELMO2	0.0090
TCGA-GL-8500-01	TBC1D3C	0.0067
